movieId,tmdbId,movielens_title,source_title,source_release_date,overview,overview_language,directors,cast,source_url,source_dataset,retrieved_on
112,33542,Rumble in the Bronx (Hont faan kui) (1995),Rumble in the Bronx,1995-01-30,"Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.",en,"[{""id"": 44916, ""name"": ""Stanley Tong""}]","[{""id"": 18897, ""name"": ""Jackie Chan""}, {""id"": 44917, ""name"": ""Anita Mui""}, {""id"": 10875, ""name"": ""Françoise Yip""}, {""id"": 44922, ""name"": ""Bill Tung""}, {""id"": 44919, ""name"": ""Marc Akerstream""}]",https://www.themoviedb.org/movie/33542,TMDB 5000 Movie Dataset,2026-09-12
122,11066,Boomerang (1992),Boomerang,1992-06-30,"Marcus is a successful advertising executive who woos and beds women almost at will. After a company merger he finds that his new boss, the ravishing Jacqueline, is treating him in exactly the same way. Completely traumatised by this, his work goes badly downhill.",en,"[{""id"": 68215, ""name"": ""Reginald Hudlin""}]","[{""id"": 776, ""name"": ""Eddie Murphy""}, {""id"": 59153, ""name"": ""Robin Givens""}, {""id"": 4587, ""name"": ""Halle Berry""}, {""id"": 58563, ""name"": ""David Alan Grier""}, {""id"": 10661, ""name"": ""Grace Jones""}]",https://www.themoviedb.org/movie/11066,TMDB 5000 Movie Dataset,2026-09-12
125,2074,Flirting With Disaster (1996),Flirting with Disaster,1996-03-22,"Adopted as a child, new father Mel Colpin (Ben Stiller) decides he cannot name his son until he knows his birth parents, and determines to make a cross-country quest to find them. Accompanied by his wife, Nancy (Patricia Arquette), and an inept yet gorgeous adoption agent, Tina (Tea Leoni), he departs on an epic road trip that quickly devolves into a farce of mistaken identities, wrong turns, and overzealous and love-struck ATF agents (Josh Brolin, Richard Jenkins).",en,"[{""id"": 17883, ""name"": ""David O. Russell""}]","[{""id"": 7399, ""name"": ""Ben Stiller""}, {""id"": 4687, ""name"": ""Patricia Arquette""}, {""id"": 4939, ""name"": ""Téa Leoni""}, {""id"": 21277, ""name"": ""Mary Tyler Moore""}, {""id"": 21278, ""name"": ""Alan Alda""}]",https://www.themoviedb.org/movie/2074,TMDB 5000 Movie Dataset,2026-09-12
132,11863,Jade (1995),Jade,1995-10-13,"Someone does a nasty hatchet job on a San Fransisco big noise and the Assistant D.A. takes charge of the investigation. Through a web of blackmail and prostitution involving the Governor, an old lover of the law man emerges as a prime suspect and he has to deal with his personal feelings as well as the case.",en,"[{""id"": 15175, ""name"": ""William Friedkin""}]","[{""id"": 16560, ""name"": ""David Caruso""}, {""id"": 9625, ""name"": ""Linda Fiorentino""}, {""id"": 9046, ""name"": ""Chazz Palminteri""}, {""id"": 2712, ""name"": ""Michael Biehn""}, {""id"": 16554, ""name"": ""Richard Crenna""}]",https://www.themoviedb.org/movie/11863,TMDB 5000 Movie Dataset,2026-09-12
140,9302,Up Close and Personal (1996),Up Close & Personal,1996-03-01,"Tally Atwater has a dream: to be a prime-time network newscaster. She pursues this dream with nothing but ambition, raw talent and a homemade demo tape. Warren Justice is a brilliant, hard edged, veteran newsman. He sees Tally has talent and becomes her mentor. Tally’s career takes a meteoric rise and she and Warren fall in love. The romance that results is as intense and revealing as television news itself. Yet, each breaking story, every videotaped crisis that brings them together, also threatens to drive them apart...",en,"[{""id"": 18250, ""name"": ""Jon Avnet""}]","[{""id"": 4135, ""name"": ""Robert Redford""}, {""id"": 1160, ""name"": ""Michelle Pfeiffer""}, {""id"": 8893, ""name"": ""Stockard Channing""}, {""id"": 3266, ""name"": ""Joe Mantegna""}, {""id"": 18794, ""name"": ""Kate Nelligan""}]",https://www.themoviedb.org/movie/9302,TMDB 5000 Movie Dataset,2026-09-12
144,16388,"Brothers McMullen, The (1995)",The Brothers McMullen,1995-08-09,"Deals with the lives of the three Irish Catholic McMullen brothers from Long Island, New York, over three months, as they grapple with basic ideas and values — love, sex, marriage, religion and family — in the 1990s. Directed, written, produced by and starring Edward Burns.",en,"[{""id"": 12833, ""name"": ""Edward Burns""}]","[{""id"": 86308, ""name"": ""Shari Albert""}, {""id"": 21398, ""name"": ""Maxine Bahns""}, {""id"": 86309, ""name"": ""Catharine Bolz""}, {""id"": 86310, ""name"": ""Connie Britton""}, {""id"": 12833, ""name"": ""Edward Burns""}]",https://www.themoviedb.org/movie/16388,TMDB 5000 Movie Dataset,2026-09-12
145,9737,Bad Boys (1995),Bad Boys,1995-04-07,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",en,"[{""id"": 865, ""name"": ""Michael Bay""}]","[{""id"": 2888, ""name"": ""Will Smith""}, {""id"": 78029, ""name"": ""Martin Lawrence""}, {""id"": 4939, ""name"": ""Téa Leoni""}, {""id"": 10698, ""name"": ""Tchéky Karyo""}, {""id"": 532, ""name"": ""Joe Pantoliano""}]",https://www.themoviedb.org/movie/9737,TMDB 5000 Movie Dataset,2026-09-12
150,568,Apollo 13 (1995),Apollo 13,1995-06-30,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1971, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",en,"[{""id"": 6159, ""name"": ""Ron Howard""}]","[{""id"": 31, ""name"": ""Tom Hanks""}, {""id"": 2053, ""name"": ""Bill Paxton""}, {""id"": 4724, ""name"": ""Kevin Bacon""}, {""id"": 33, ""name"": ""Gary Sinise""}, {""id"": 228, ""name"": ""Ed Harris""}]",https://www.themoviedb.org/movie/568,TMDB 5000 Movie Dataset,2026-09-12
151,11780,Rob Roy (1995),Rob Roy,1995-04-13,"In the highlands of Scotland in the 1700s, Rob Roy tries to lead his small town to a better future, by borrowing money from the local nobility to buy cattle to herd to market. When the money is stolen, Rob is forced into a Robin Hood lifestyle to defend his family and honour.",en,"[{""id"": 30365, ""name"": ""Michael Caton-Jones""}]","[{""id"": 3896, ""name"": ""Liam Neeson""}, {""id"": 4431, ""name"": ""Jessica Lange""}, {""id"": 5049, ""name"": ""John Hurt""}, {""id"": 3129, ""name"": ""Tim Roth""}, {""id"": 7036, ""name"": ""Eric Stoltz""}]",https://www.themoviedb.org/movie/11780,TMDB 5000 Movie Dataset,2026-09-12
153,414,Batman Forever (1995),Batman Forever,1995-05-31,"The Dark Knight of Gotham City confronts a dastardly duo: Two-Face and the Riddler. Formerly District Attorney Harvey Dent, Two-Face believes Batman caused the courtroom accident which left him disfigured on one side. And Edward Nygma, computer-genius and former employee of millionaire Bruce Wayne, is out to get the philanthropist; as The Riddler. Former circus acrobat Dick Grayson, his family killed by Two-Face, becomes Wayne's ward and Batman's new partner Robin.",en,"[{""id"": 5572, ""name"": ""Joel Schumacher""}]","[{""id"": 5576, ""name"": ""Val Kilmer""}, {""id"": 2176, ""name"": ""Tommy Lee Jones""}, {""id"": 206, ""name"": ""Jim Carrey""}, {""id"": 2227, ""name"": ""Nicole Kidman""}, {""id"": 5577, ""name"": ""Chris O'Donnell""}]",https://www.themoviedb.org/movie/414,TMDB 5000 Movie Dataset,2026-09-12
158,8839,Casper (1995),Casper,1995-05-26,"Furious that her late father only willed her his gloomy-looking mansion rather than his millions, Carrigan Crittenden is ready to burn the place to the ground when she discovers a map to a treasure hidden in the house. But when she enters the rickety mansion to seek her claim, she is frightened away by a wicked wave of ghosts. Determined to get her hands on this hidden fortune, she hires afterlife therapist Dr. James Harvey to exorcise the ghosts from the mansion. Harvey and his daughter Kat move in, and soon Kat meets Casper, the ghost of a young boy who's ""the friendliest ghost you know."" But not so friendly are Casper's uncles--Stretch, Fatso and Stinkie--who are determined to drive all ""fleshies"" away.",en,"[{""id"": 11887, ""name"": ""Brad Silberling""}]","[{""id"": 6886, ""name"": ""Christina Ricci""}, {""id"": 8984, ""name"": ""Bill Pullman""}, {""id"": 14702, ""name"": ""Cathy Moriarty""}, {""id"": 10713, ""name"": ""Eric Idle""}, {""id"": 159788, ""name"": ""Joe Nipote""}]",https://www.themoviedb.org/movie/8839,TMDB 5000 Movie Dataset,2026-09-12
160,10329,Congo (1995),Congo,1995-06-09,"Eight people embark on an expedition into the Congo, a mysterious expanse of unexplored Africa where human greed and the laws of nature have gone berserk. When the thrill-seekers -- some with ulterior motives -- stumble across a race of killer apes.",en,"[{""id"": 664, ""name"": ""Frank Marshall""}]","[{""id"": 350, ""name"": ""Laura Linney""}, {""id"": 21043, ""name"": ""Dylan Walsh""}, {""id"": 8874, ""name"": ""Ernie Hudson""}, {""id"": 13472, ""name"": ""Tim Curry""}, {""id"": 31511, ""name"": ""Grant Heslov""}]",https://www.themoviedb.org/movie/10329,TMDB 5000 Movie Dataset,2026-09-12
161,8963,Crimson Tide (1995),Crimson Tide,1995-05-12,"On a US nuclear missile sub, a young first officer stages a mutiny to prevent his trigger happy captain from launching his missiles before confirming his orders to do so.",en,"[{""id"": 893, ""name"": ""Tony Scott""}]","[{""id"": 5292, ""name"": ""Denzel Washington""}, {""id"": 193, ""name"": ""Gene Hackman""}, {""id"": 13525, ""name"": ""Matt Craven""}, {""id"": 10477, ""name"": ""George Dzundza""}, {""id"": 110, ""name"": ""Viggo Mortensen""}]",https://www.themoviedb.org/movie/8963,TMDB 5000 Movie Dataset,2026-09-12
163,8068,Desperado (1995),Desperado,1995-08-25,A gunslinger is embroiled in a war with a local drug runner.,en,"[{""id"": 2294, ""name"": ""Robert Rodriguez""}]","[{""id"": 3131, ""name"": ""Antonio Banderas""}, {""id"": 3136, ""name"": ""Salma Hayek""}, {""id"": 22462, ""name"": ""Joaquim de Almeida""}, {""id"": 11159, ""name"": ""Cheech Marin""}, {""id"": 884, ""name"": ""Steve Buscemi""}]",https://www.themoviedb.org/movie/8068,TMDB 5000 Movie Dataset,2026-09-12
165,1572,Die Hard: With a Vengeance (1995),Die Hard: With a Vengeance,1995-05-19,"New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration.",en,"[{""id"": 1090, ""name"": ""John McTiernan""}]","[{""id"": 62, ""name"": ""Bruce Willis""}, {""id"": 16940, ""name"": ""Jeremy Irons""}, {""id"": 2231, ""name"": ""Samuel L. Jackson""}, {""id"": 6804, ""name"": ""Graham Greene""}, {""id"": 13023, ""name"": ""Colleen Camp""}]",https://www.themoviedb.org/movie/1572,TMDB 5000 Movie Dataset,2026-09-12
168,6520,First Knight (1995),First Knight,1995-07-07,"The timeless tale of King Arthur and the legend of Camelot are retold in this passionate period drama. Arthur is reluctant to hand the crown to Lancelot, and Guinevere is torn between her loyalty to her husband and her growing love for his rival. But Lancelot must balance his loyalty to the throne with the rewards of true love.",en,"[{""id"": 3415, ""name"": ""Jerry Zucker""}]","[{""id"": 738, ""name"": ""Sean Connery""}, {""id"": 1205, ""name"": ""Richard Gere""}, {""id"": 15887, ""name"": ""Julia Ormond""}, {""id"": 29068, ""name"": ""Ben Cross""}, {""id"": 15498, ""name"": ""Liam Cunningham""}]",https://www.themoviedb.org/movie/6520,TMDB 5000 Movie Dataset,2026-09-12
170,10428,Hackers (1995),Hackers,1995-09-14,"Along with his new friends, a teenager who was arrested by the US Secret Service and banned from using a computer for writing a computer virus discovers a plot by a nefarious hacker, but they must use their computer skills to find the evidence while being pursued by the Secret Service and the evil computer genius behind the virus.",en,"[{""id"": 1978, ""name"": ""Iain Softley""}]","[{""id"": 9012, ""name"": ""Jonny Lee Miller""}, {""id"": 11701, ""name"": ""Angelina Jolie""}, {""id"": 17772, ""name"": ""Jesse Bradford""}, {""id"": 26457, ""name"": ""Matthew Lillard""}, {""id"": 28863, ""name"": ""Renoly Santiago""}]",https://www.themoviedb.org/movie/10428,TMDB 5000 Movie Dataset,2026-09-12
175,9344,Kids (1995),Kids,1995-07-28,"A controversial portrayal of teens in New York City which exposes a deeply disturbing world of sex and substance abuse. The film focuses on a sexually reckless, freckle-faced boy named Telly, whose goal is to have sex with as many different girls as he can. When Jenny, a girl who has had sex only once, tests positive for HIV, she knows she contracted the disease from Telly. When Jenny discovers that Telly's idea of ""safe sex"" is to only have sex with virgins, and is continuing to pass the disease onto other unsuspecting girls, Jenny makes it her business to try to stop him.",en,"[{""id"": 51917, ""name"": ""Larry Clark""}]","[{""id"": 57387, ""name"": ""Leo Fitzpatrick""}, {""id"": 5916, ""name"": ""Rosario Dawson""}, {""id"": 2838, ""name"": ""Chloë Sevigny""}, {""id"": 57389, ""name"": ""Justin Pierce""}, {""id"": 1187713, ""name"": ""Sajan Bhagat""}]",https://www.themoviedb.org/movie/9344,TMDB 5000 Movie Dataset,2026-09-12
180,2293,Mallrats (1995),Mallrats,1995-10-20,"Both dumped by their girlfriends, two best friends seek refuge in the local mall.",en,"[{""id"": 19303, ""name"": ""Kevin Smith""}]","[{""id"": 11662, ""name"": ""Jason Lee""}, {""id"": 23646, ""name"": ""Jeremy London""}, {""id"": 19144, ""name"": ""Shannen Doherty""}, {""id"": 4174, ""name"": ""Claire Forlani""}, {""id"": 880, ""name"": ""Ben Affleck""}]",https://www.themoviedb.org/movie/2293,TMDB 5000 Movie Dataset,2026-09-12
185,1642,"Net, The (1995)",The Net,1995-07-28,"Angela Bennett is a freelance software engineer who lives in a world of computer technology. When a cyber friend asks Bennett to debug a new game, she inadvertently becomes involved in a conspiracy that will soon turn her life upside down. While on vacation in Mexico, her purse is stolen. She soon finds that people and events may not be what they seem as she becomes the target of an assassination. Her vacation is ruined.  She gets a new passport at the U.S. Embassy in Mexico but it has the wrong name, Ruth Marx. When she returns to the U.S. to sort things out, she discovers that Ruth Marx has an unsavory past and a lengthy  police record. To make matters worse, another person has assumed her real identity ...",en,"[{""id"": 11472, ""name"": ""Irwin Winkler""}]","[{""id"": 18277, ""name"": ""Sandra Bullock""}, {""id"": 18325, ""name"": ""Jeremy Northam""}, {""id"": 18326, ""name"": ""Dennis Miller""}, {""id"": 18327, ""name"": ""Wendy Gazelle""}, {""id"": 18328, ""name"": ""Ken Howard""}]",https://www.themoviedb.org/movie/1642,TMDB 5000 Movie Dataset,2026-09-12
188,11980,"Prophecy, The (1995)",The Prophecy,1995-09-01,"The angel Gabriel comes to Earth to collect a soul which will end the stalemated war in Heaven, and only a former priest and a little girl can stop him.",en,"[{""id"": 28902, ""name"": ""Gregory Widen""}]","[{""id"": 4690, ""name"": ""Christopher Walken""}, {""id"": 13550, ""name"": ""Elias Koteas""}, {""id"": 12519, ""name"": ""Virginia Madsen""}, {""id"": 7036, ""name"": ""Eric Stoltz""}, {""id"": 6163, ""name"": ""Adam Goldberg""}]",https://www.themoviedb.org/movie/11980,TMDB 5000 Movie Dataset,2026-09-12
191,10533,"Scarlet Letter, The (1995)",The Scarlet Letter,1995-10-13,"Set in puritanical Boston in the mid 1600s, the story of seamstress Hester Prynne, who is outcast after she becomes pregnant by a respected reverend. She refuses to divulge the name of the father, is ""convicted"" of adultery and forced to wear a scarlet ""A"" until an Indian attack unites the Puritans and leads to a reevaluation of their laws and morals.",en,"[{""id"": 8965, ""name"": ""Roland Joffé""}]","[{""id"": 3416, ""name"": ""Demi Moore""}, {""id"": 64, ""name"": ""Gary Oldman""}, {""id"": 3087, ""name"": ""Robert Duvall""}, {""id"": 10360, ""name"": ""Robert Prosky""}, {""id"": 3545, ""name"": ""Edward Hardwicke""}]",https://www.themoviedb.org/movie/10533,TMDB 5000 Movie Dataset,2026-09-12
193,10802,Showgirls (1995),Showgirls,1995-09-22,A young drifter named Nomi arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become a top showgirl.,en,"[{""id"": 10491, ""name"": ""Paul Verhoeven""}]","[{""id"": 19189, ""name"": ""Elizabeth Berkley""}, {""id"": 6677, ""name"": ""Kyle MacLachlan""}, {""id"": 11150, ""name"": ""Gina Gershon""}, {""id"": 2683, ""name"": ""Glenn Plummer""}, {""id"": 2055, ""name"": ""Robert Davi""}]",https://www.themoviedb.org/movie/10802,TMDB 5000 Movie Dataset,2026-09-12
